row_index,true_label,predicted_label,correct,confidence_top1,rank2_label,rank2_confidence,rank3_label,rank3_confidence,in_shap_sample,reason_codes,text
170,extra_charge_on_statement,extra_charge_on_statement,True,0.5797,cash_withdrawal_charge,0.0593,card_payment_fee_charged,0.0337,False,,I can see an extra 1£ charge on my app. Why did you charge me extra?
171,extra_charge_on_statement,extra_charge_on_statement,True,0.3537,transaction_charged_twice,0.0706,direct_debit_payment_not_recognised,0.0517,False,,Can you tell me why I noticed a $1 charge on my statement?
172,extra_charge_on_statement,transaction_charged_twice,False,0.121,transfer_not_received_by_recipient,0.1183,cancel_transfer,0.1108,False,,When will the $1 transaction be credited to me?
173,extra_charge_on_statement,cash_withdrawal_charge,False,0.121,transfer_fee_charged,0.1203,card_payment_fee_charged,0.1007,False,,Where did this fee come from?
174,extra_charge_on_statement,extra_charge_on_statement,True,0.6143,card_payment_fee_charged,0.0434,transfer_fee_charged,0.0338,True,statement|extra|charge|charge statement|extra charge,"I noticed an extra $1 charge on my statement, can you tell me why that is?"
175,extra_charge_on_statement,extra_charge_on_statement,True,0.5032,cash_withdrawal_charge,0.1091,card_payment_fee_charged,0.0996,False,,There is an extra $1 charge
176,extra_charge_on_statement,extra_charge_on_statement,True,0.6821,card_payment_fee_charged,0.0376,transfer_fee_charged,0.0293,False,,I need information about an extra €1 fee in my statement.
177,extra_charge_on_statement,extra_charge_on_statement,True,0.7519,top_up_by_card_charge,0.0206,card_payment_fee_charged,0.0145,False,,Why is there an extra 1 pound charge on my card?
178,extra_charge_on_statement,extra_charge_on_statement,True,0.2893,card_payment_fee_charged,0.0858,top_up_by_card_charge,0.0794,False,,Why are there so many fees on my statement?
179,extra_charge_on_statement,extra_charge_on_statement,True,0.8318,card_payment_fee_charged,0.0217,transfer_fee_charged,0.0193,False,,What would be the reason there's an extra fee on my statement?
180,extra_charge_on_statement,transfer_fee_charged,False,0.2417,card_payment_fee_charged,0.1973,cash_withdrawal_charge,0.124,False,,Where did this 1 euro fee come from?
181,extra_charge_on_statement,extra_charge_on_statement,True,0.8875,card_payment_fee_charged,0.0259,cash_withdrawal_charge,0.021,False,,I got a extra €1 fee in my statement
182,extra_charge_on_statement,extra_charge_on_statement,True,0.8574,card_payment_fee_charged,0.0188,transfer_fee_charged,0.0161,False,,I have a 1 euro fee on my statement.
183,extra_charge_on_statement,extra_charge_on_statement,True,0.4351,wrong_exchange_rate_for_cash_withdrawal,0.027,transaction_charged_twice,0.0183,False,,Why was I overcharged a pound!?
184,extra_charge_on_statement,extra_charge_on_statement,True,0.5361,cash_withdrawal_charge,0.0365,transfer_fee_charged,0.0333,True,pound|extra|charged|extra pound|charged extra,"Something went wrong, I was charged an extra pound?"
185,extra_charge_on_statement,extra_charge_on_statement,True,0.6984,transfer_fee_charged,0.0377,card_payment_fee_charged,0.0355,False,,Where did the extra fee on my statement come from?
186,extra_charge_on_statement,extra_charge_on_statement,True,0.2441,transfer_fee_charged,0.0605,card_payment_fee_charged,0.0585,False,,There is an extra charge on my app that I was not told about or I was aware of!
187,extra_charge_on_statement,extra_charge_on_statement,True,0.856,transfer_fee_charged,0.0282,card_payment_fee_charged,0.0243,False,,I am seeing an extra fee on my statement what is that for?
188,extra_charge_on_statement,extra_charge_on_statement,True,0.8574,card_payment_fee_charged,0.0188,transfer_fee_charged,0.0161,True,statement|fee statement|fee,What is this €1 fee in my statement?
189,extra_charge_on_statement,extra_charge_on_statement,True,0.2326,transfer_fee_charged,0.0787,cash_withdrawal_charge,0.0626,False,,"I am a new customer, and I happened to look at my app and there is a charge I am not familiar with.  Could you tell me why the extra charge is there?"
190,extra_charge_on_statement,extra_charge_on_statement,True,0.6152,card_payment_fee_charged,0.0529,cash_withdrawal_charge,0.0403,False,,For some reason my account's been charged an extra dollar.
191,extra_charge_on_statement,extra_charge_on_statement,True,0.097,transaction_charged_twice,0.0789,card_payment_fee_charged,0.0575,False,,There is a transaction for $1 and I don't know why it was charged.
192,extra_charge_on_statement,extra_charge_on_statement,True,0.494,card_payment_not_recognised,0.0314,transaction_charged_twice,0.023,True,charge|pound|statement|pound charge|pending,"Can you help me with a weird charge?  It's a pound charge that never goes away from the statement view on the app I'm using.  It's not described as anything but ""Pending"", and that status has never changed during the last two days."
193,extra_charge_on_statement,extra_charge_on_statement,True,0.4322,card_payment_fee_charged,0.0984,transfer_fee_charged,0.0488,False,,What is the purpose of the extra fee that is showing up on my statement?
194,extra_charge_on_statement,extra_charge_on_statement,True,0.8164,cash_withdrawal_charge,0.0221,card_payment_fee_charged,0.0218,True,statement|extra|charged|extra charged,"$1 extra has been charged on my statement, why is that?"
195,extra_charge_on_statement,extra_charge_on_statement,True,0.9243,card_payment_fee_charged,0.0177,transfer_fee_charged,0.0136,False,,What is the extra  €1 fee in my statement
196,extra_charge_on_statement,cancel_transfer,False,0.0673,reverted_card_payment?,0.0599,transfer_not_received_by_recipient,0.0551,False,,"It's been two weeks, why has the transaction for $1.00 not been reversed?"
197,extra_charge_on_statement,card_payment_fee_charged,False,0.5989,transfer_fee_charged,0.2429,cash_withdrawal_charge,0.0997,False,,What is the €1 fee for?
198,extra_charge_on_statement,extra_charge_on_statement,True,0.6092,card_payment_not_recognised,0.0304,pending_card_payment,0.0234,False,,I'm quite confused as to what is going on. There is some odd extra pound charge on my statement in the app that's just listed as pending and doesn't go away since a couple days.
199,extra_charge_on_statement,extra_charge_on_statement,True,0.7936,card_payment_fee_charged,0.0355,transfer_fee_charged,0.0248,False,,Can you please check why I am having this extra fee on my statement.
200,pending_cash_withdrawal,pending_top_up,False,0.3334,pending_card_payment,0.1228,pending_transfer,0.1105,False,,My withdrawl is still pending.  Why?
201,pending_cash_withdrawal,pending_cash_withdrawal,True,0.4085,wrong_amount_of_cash_received,0.0808,cancel_transfer,0.0364,False,,My card was denied at an ATM earlier today but the transaction is pending. Please cancel it as I did not receive my money.
202,pending_cash_withdrawal,pending_cash_withdrawal,True,0.8412,cash_withdrawal_not_recognised,0.0218,pending_card_payment,0.0192,False,,My transaction is still showing that is pending from my cash withdrawal.
203,pending_cash_withdrawal,pending_cash_withdrawal,True,0.2011,transfer_not_received_by_recipient,0.0549,top_up_failed,0.0357,False,,"Hey I tried to get some money out earlier but the machine didn't work. Now just saw the transaction still seems in progress! Can you please check what's going there, seems something is broken, I don't want to be charged for money that I haven't actually received!"
204,pending_cash_withdrawal,pending_cash_withdrawal,True,0.5342,cash_withdrawal_not_recognised,0.0876,cash_withdrawal_charge,0.0441,False,,How long does the cash withdrawal take to pend?
205,pending_cash_withdrawal,pending_cash_withdrawal,True,0.6973,pending_top_up,0.0613,cash_withdrawal_not_recognised,0.0317,False,,Why is it taking so long for my cash withdrawal to no longer show as pending?
206,pending_cash_withdrawal,pending_cash_withdrawal,True,0.173,declined_cash_withdrawal,0.139,verify_source_of_funds,0.0541,False,,"I tried taking money from the ATM but no money came out, but the transaction is still pending? How is this possible?"
207,pending_cash_withdrawal,pending_cash_withdrawal,True,0.5503,wrong_amount_of_cash_received,0.0778,cash_withdrawal_not_recognised,0.0334,False,,"I got some cash of an ATM earlier but this shows up as pending in the app. How can this be still pending, I've got the cash already?"
208,pending_cash_withdrawal,pending_cash_withdrawal,True,0.865,pending_top_up,0.0337,pending_card_payment,0.0157,False,,Why is my withdrawal still pending?
209,pending_cash_withdrawal,cash_withdrawal_not_recognised,False,0.2736,pending_cash_withdrawal,0.1485,cash_withdrawal_charge,0.0749,False,,Are you sure when the withdrawal will show?
210,pending_cash_withdrawal,pending_cash_withdrawal,True,0.3037,declined_cash_withdrawal,0.0591,cancel_transfer,0.0541,False,,"Hi! I was wondering if you can help me. I used the city centre ATM to get some cash, but the machine declined my card. My account shows that transaction is still pending. I didn't receive the money, so please cancel that transaction."
211,pending_cash_withdrawal,pending_cash_withdrawal,True,0.631,declined_cash_withdrawal,0.0687,pending_card_payment,0.0495,False,,Why is a transaction showing as pending when I recieved cash from an ATM?
212,pending_cash_withdrawal,pending_cash_withdrawal,True,0.4806,declined_cash_withdrawal,0.2056,wrong_amount_of_cash_received,0.0682,False,,My cash in the ATM is still pending
213,pending_cash_withdrawal,pending_cash_withdrawal,True,0.4147,declined_cash_withdrawal,0.1997,wrong_amount_of_cash_received,0.0573,False,,my atm cash out is still pending
214,pending_cash_withdrawal,pending_cash_withdrawal,True,0.3444,cash_withdrawal_not_recognised,0.2022,cash_withdrawal_charge,0.089,False,,I am still waiting for a cash withdrawal to show
215,pending_cash_withdrawal,pending_cash_withdrawal,True,0.786,cash_withdrawal_not_recognised,0.0461,cash_withdrawal_charge,0.0224,False,,Is my pending cash withdrawal processed?
216,pending_cash_withdrawal,pending_cash_withdrawal,True,0.076,top_up_by_cash_or_cheque,0.0718,wrong_amount_of_cash_received,0.06,False,,how long til my cash out goes through?
217,pending_cash_withdrawal,pending_cash_withdrawal,True,0.7966,declined_cash_withdrawal,0.0388,pending_card_payment,0.0213,False,,Why is my ATM cash withdrawal showing up as a pending transaction?
218,pending_cash_withdrawal,pending_cash_withdrawal,True,0.2102,transfer_not_received_by_recipient,0.0564,top_up_failed,0.0326,False,,"Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received."
219,pending_cash_withdrawal,pending_cash_withdrawal,True,0.2816,declined_cash_withdrawal,0.0459,pending_top_up,0.0423,False,,"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?"
220,pending_cash_withdrawal,pending_cash_withdrawal,True,0.8831,cash_withdrawal_not_recognised,0.0359,cash_withdrawal_charge,0.0155,False,,Why do I have a pending cash withdrawal?
221,pending_cash_withdrawal,pending_cash_withdrawal,True,0.8831,cash_withdrawal_not_recognised,0.0359,cash_withdrawal_charge,0.0155,False,,I have a pending cash withdrawal
222,pending_cash_withdrawal,cash_withdrawal_not_recognised,False,0.3097,pending_cash_withdrawal,0.1072,cash_withdrawal_charge,0.0297,False,,I made a withdrawal from my account but it has not posted?
223,pending_cash_withdrawal,pending_cash_withdrawal,True,0.9549,cash_withdrawal_not_recognised,0.0147,cash_withdrawal_charge,0.0064,False,,Is my cash withdrawal pending?
224,pending_cash_withdrawal,pending_cash_withdrawal,True,0.7341,cash_withdrawal_not_recognised,0.0549,pending_card_payment,0.026,False,,I'm not quite understanding why my cash withdrawal is showing as pending.
225,pending_cash_withdrawal,pending_cash_withdrawal,True,0.7661,cash_withdrawal_not_recognised,0.0344,cash_withdrawal_charge,0.0228,False,,I made a cash withdrawal but the pending status is taking forever.
226,pending_cash_withdrawal,pending_cash_withdrawal,True,0.8393,cash_withdrawal_not_recognised,0.0423,pending_card_payment,0.0193,False,,My cash withdrawal is still showing as pending.
227,pending_cash_withdrawal,pending_cash_withdrawal,True,0.1779,pending_transfer,0.0845,pending_top_up,0.0794,False,,Why am I unable to take money from my card but the statement says the transaction is still pending?
228,pending_cash_withdrawal,pending_cash_withdrawal,True,0.7216,cash_withdrawal_not_recognised,0.0492,pending_top_up,0.0184,False,,Why does my account have a pending cash withdrawal?
229,pending_cash_withdrawal,pending_cash_withdrawal,True,0.5343,pending_card_payment,0.0395,declined_cash_withdrawal,0.0379,False,,I have a pending transaction in my app. How is it still pending if I pulled the cash out from the ATM earlier?
230,pending_cash_withdrawal,pending_cash_withdrawal,True,0.9549,cash_withdrawal_not_recognised,0.0147,cash_withdrawal_charge,0.0064,False,,Cash withdrawal still pending?
231,pending_cash_withdrawal,pending_cash_withdrawal,True,0.6401,wrong_amount_of_cash_received,0.0829,declined_cash_withdrawal,0.0228,False,,"I received cash from the ATM earlier, but this shows up as pending in the app.  I've got the cash already.  How can this be still pending?"
232,pending_cash_withdrawal,top_up_failed,False,0.1025,declined_cash_withdrawal,0.0624,pending_cash_withdrawal,0.062,False,,"I tried to take money from my card, but it didn't work. Later I saw that the transaction is still in progress. What's goign on?"
233,pending_cash_withdrawal,pending_cash_withdrawal,True,0.3915,cash_withdrawal_not_recognised,0.1764,pending_top_up,0.0302,False,,Why does it say pending cash withdrawal on my statement?
234,pending_cash_withdrawal,pending_cash_withdrawal,True,0.6171,pending_top_up,0.0541,pending_transfer,0.0399,False,,How long with my cash withdrawal stay pending for?
235,pending_cash_withdrawal,pending_cash_withdrawal,True,0.4554,cash_withdrawal_not_recognised,0.3546,cash_withdrawal_charge,0.0923,False,,Where's accounting for my cash withdrawal?
236,pending_cash_withdrawal,cash_withdrawal_charge,False,0.0504,declined_cash_withdrawal,0.048,declined_transfer,0.0405,False,,My account was charged for a withdraw I tried to make that was decline.
237,pending_cash_withdrawal,transfer_timing,False,0.125,card_delivery_estimate,0.0748,pending_top_up,0.0732,False,,how long does it take to post atm with drawl
